Empresa,"Tipo
Docto","Nro
Docto",Detalle,DOCUMENTO CRUCE
Energizando,NQ,190,COMPROBANTE DE CAUSACION,
Energizando,NQ,191,COMPROBANTE DE CAUSACION,
Energizando,NQ,192,,
Energizando,NQ,193,,
Energizando,NQ,194,,
Energizando,NQ,195,,
Energizando,NQ,196,,
Energizando,NQ,197,,
Energizando,NQ,184,COMPROBANTE DE CAUSACION,
Energizando,NQ,185,COMPROBANTE DE CAUSACION,
Energizando,NQ,186,COMPROBANTE DE CAUSACION,
Energizando,NQ,187,COMPROBANTE DE CAUSACION,
Energizando,NQ,188,COMPROBANTE DE CAUSACION,
Energizando,NQ,189,COMPROBANTE DE CAUSACION,
Energizando,NQ,190,COMPROBANTE DE CAUSACION,
Energizando,NQ,191,COMPROBANTE DE CAUSACION,
Energizando,NQ,192,,
Energizando,NQ,193,,
Energizando,NQ,194,,
Energizando,NQ,195,,
Energizando,NQ,196,,
Energizando,NQ,197,,
Energizando,NQ,194,,
Energizando,NQ,174,COMPROBANTE DE CAUSACION,
Energizando,NQ,175,COMPROBANTE DE CAUSACION,
Energizando,NQ,176,COMPROBANTE DE CAUSACION,
Energizando,NQ,177,COMPROBANTE DE CAUSACION,
Energizando,NQ,178,COMPROBANTE DE CAUSACION,
Energizando,NQ,179,COMPROBANTE DE CAUSACION,
Energizando,NQ,180,COMPROBANTE DE CAUSACION,
Energizando,NQ,181,COMPROBANTE DE CAUSACION,
Energizando,LV,691,COMPROBANTE DE CAUSACION,
Energizando,NQ,182,COMPROBANTE DE CAUSACION,
Energizando,NQ,183,COMPROBANTE DE CAUSACION,
Energizando,NQ,184,COMPROBANTE DE CAUSACION,
Energizando,NQ,185,COMPROBANTE DE CAUSACION,
Energizando,NQ,186,COMPROBANTE DE CAUSACION,
Energizando,NQ,187,COMPROBANTE DE CAUSACION,
Energizando,NQ,174,COMPROBANTE DE CAUSACION,
Energizando,NQ,175,COMPROBANTE DE CAUSACION,
Energizando,NQ,176,COMPROBANTE DE CAUSACION,
Energizando,NQ,177,COMPROBANTE DE CAUSACION,
Energizando,NQ,178,COMPROBANTE DE CAUSACION,
Energizando,LV,622,COMPROBANTE DE CAUSACION,
Energizando,NQ,179,COMPROBANTE DE CAUSACION,
Energizando,NQ,180,COMPROBANTE DE CAUSACION,
Energizando,NQ,181,COMPROBANTE DE CAUSACION,
Energizando,NQ,182,COMPROBANTE DE CAUSACION,
Energizando,NQ,183,COMPROBANTE DE CAUSACION,
Energizando,NQ,184,COMPROBANTE DE CAUSACION,
Energizando,NQ,185,COMPROBANTE DE CAUSACION,
Energizando,NQ,186,COMPROBANTE DE CAUSACION,
Energizando,NQ,187,COMPROBANTE DE CAUSACION,
Energizando,NQ,188,COMPROBANTE DE CAUSACION,
Energizando,NQ,189,COMPROBANTE DE CAUSACION,
Energizando,NQ,190,COMPROBANTE DE CAUSACION,
Energizando,NQ,191,COMPROBANTE DE CAUSACION,
Energizando,NQ,192,,
Energizando,NQ,193,,
Energizando,NQ,194,,
Energizando,NQ,195,,
Energizando,NQ,196,,
Energizando,NQ,197,,
Energizando,LP,5800,COMPROBANTE DE CAUSACION,
Energizando,NQ,175,COMPROBANTE DE CAUSACION,
Energizando,NQ,174,COMPROBANTE DE CAUSACION,
Energizando,NQ,175,COMPROBANTE DE CAUSACION,
Energizando,LV,561,COMPROBANTE DE CAUSACION,
Energizando,NQ,177,COMPROBANTE DE CAUSACION,
Energizando,NQ,178,COMPROBANTE DE CAUSACION,
Energizando,NQ,179,COMPROBANTE DE CAUSACION,
Energizando,LP,6195,COMPROBANTE DE CAUSACION,
Energizando,NQ,175,COMPROBANTE DE CAUSACION,
Energizando,NQ,174,COMPROBANTE DE CAUSACION,
Energizando,NQ,175,COMPROBANTE DE CAUSACION,
Energizando,NQ,176,COMPROBANTE DE CAUSACION,
Energizando,NQ,177,COMPROBANTE DE CAUSACION,
Energizando,NQ,178,COMPROBANTE DE CAUSACION,
Energizando,NQ,179,COMPROBANTE DE CAUSACION,
Energizando,NQ,180,COMPROBANTE DE CAUSACION,
Energizando,NQ,181,COMPROBANTE DE CAUSACION,
Energizando,NQ,182,COMPROBANTE DE CAUSACION,
Energizando,NQ,183,COMPROBANTE DE CAUSACION,
Energizando,NQ,184,COMPROBANTE DE CAUSACION,
Energizando,NQ,185,COMPROBANTE DE CAUSACION,
Energizando,NQ,186,COMPROBANTE DE CAUSACION,
Energizando,NQ,187,COMPROBANTE DE CAUSACION,
Energizando,NQ,188,COMPROBANTE DE CAUSACION,
Energizando,NQ,189,COMPROBANTE DE CAUSACION,
Energizando,NQ,190,COMPROBANTE DE CAUSACION,
Energizando,NQ,191,COMPROBANTE DE CAUSACION,
Energizando,NQ,192,,
Energizando,NQ,193,,
Energizando,NQ,194,,
Energizando,NQ,195,,
Energizando,NQ,196,,
Energizando,NQ,197,,
Energizando,LP,6051,COMPROBANTE DE CAUSACION,
Energizando,NQ,174,COMPROBANTE DE CAUSACION,
Energizando,NQ,175,COMPROBANTE DE CAUSACION,
Energizando,NQ,176,COMPROBANTE DE CAUSACION,
Energizando,NQ,177,COMPROBANTE DE CAUSACION,
Energizando,NQ,178,COMPROBANTE DE CAUSACION,
Energizando,NQ,179,COMPROBANTE DE CAUSACION,
Energizando,NQ,180,COMPROBANTE DE CAUSACION,
Energizando,NQ,181,COMPROBANTE DE CAUSACION,
Energizando,NQ,182,COMPROBANTE DE CAUSACION,
Energizando,NQ,183,COMPROBANTE DE CAUSACION,
Energizando,NQ,184,COMPROBANTE DE CAUSACION,
Energizando,NQ,185,COMPROBANTE DE CAUSACION,
Energizando,NQ,186,COMPROBANTE DE CAUSACION,
Energizando,NQ,187,COMPROBANTE DE CAUSACION,
Energizando,NQ,188,COMPROBANTE DE CAUSACION,
Energizando,NQ,189,COMPROBANTE DE CAUSACION,
Energizando,NQ,190,COMPROBANTE DE CAUSACION,
Energizando,NQ,191,COMPROBANTE DE CAUSACION,
Energizando,NQ,192,,
Energizando,NQ,193,,
Energizando,NQ,194,,
Energizando,NQ,195,,
Energizando,NQ,196,,
Energizando,LP,6829,,
Energizando,NQ,186,COMPROBANTE DE CAUSACION,
Energizando,NQ,187,COMPROBANTE DE CAUSACION,
Energizando,NQ,189,COMPROBANTE DE CAUSACION,
Energizando,NQ,190,COMPROBANTE DE CAUSACION,
Energizando,NQ,191,COMPROBANTE DE CAUSACION,
Energizando,NQ,194,,
Energizando,NQ,195,,
Energizando,NQ,196,,
Energizando,NQ,178,COMPROBANTE DE CAUSACION,
Energizando,NQ,191,COMPROBANTE DE CAUSACION,
Energizando,NQ,192,,
Energizando,NQ,182,COMPROBANTE DE CAUSACION,
Energizando,NQ,174,COMPROBANTE DE CAUSACION,
Energizando,NQ,175,COMPROBANTE DE CAUSACION,
Energizando,NQ,176,COMPROBANTE DE CAUSACION,
Energizando,NQ,177,COMPROBANTE DE CAUSACION,
Energizando,NQ,178,COMPROBANTE DE CAUSACION,
Energizando,NQ,179,COMPROBANTE DE CAUSACION,
Energizando,NQ,180,COMPROBANTE DE CAUSACION,
Energizando,NQ,192,,
Energizando,NQ,193,,
Energizando,NQ,194,,
Energizando,NQ,195,,
Energizando,NQ,196,,
Energizando,NQ,197,,
Energizando,NQ,182,COMPROBANTE DE CAUSACION,
Energizando,NQ,187,COMPROBANTE DE CAUSACION,
Energizando,LP,6377,COMPROBANTE DE CAUSACION,
Energizando,NQ,192,,
Energizando,NQ,188,COMPROBANTE DE CAUSACION,
Energizando,NQ,189,COMPROBANTE DE CAUSACION,
Energizando,NQ,190,COMPROBANTE DE CAUSACION,
Energizando,NQ,191,COMPROBANTE DE CAUSACION,
Energizando,NQ,192,,
Energizando,NQ,193,,
Energizando,NQ,194,,
Energizando,NQ,195,,
Energizando,NQ,196,,
Energizando,NQ,197,,
Energizando,NQ,177,COMPROBANTE DE CAUSACION,
Energizando,NQ,176,COMPROBANTE DE CAUSACION,
Energizando,NQ,177,COMPROBANTE DE CAUSACION,
Energizando,NQ,178,COMPROBANTE DE CAUSACION,
Energizando,NQ,174,COMPROBANTE DE CAUSACION,
Energizando,NQ,178,COMPROBANTE DE CAUSACION,
Energizando,NQ,181,COMPROBANTE DE CAUSACION,
Energizando,NQ,183,COMPROBANTE DE CAUSACION,
Energizando,NQ,184,COMPROBANTE DE CAUSACION,
Energizando,NQ,197,,
Energizando,NQ,175,COMPROBANTE DE CAUSACION,
Energizando,NQ,176,COMPROBANTE DE CAUSACION,
Energizando,NQ,194,,
Energizando,NQ,192,,
Energizando,NQ,188,COMPROBANTE DE CAUSACION,
Energizando,NQ,189,COMPROBANTE DE CAUSACION,
Energizando,NQ,196,,
Energizando,NQ,179,COMPROBANTE DE CAUSACION,
Energizando,NQ,186,COMPROBANTE DE CAUSACION,
Energizando,NQ,191,COMPROBANTE DE CAUSACION,
Energizando,NQ,197,,
Energizando,NQ,175,COMPROBANTE DE CAUSACION,
Energizando,NQ,178,COMPROBANTE DE CAUSACION,
Energizando,NQ,179,COMPROBANTE DE CAUSACION,
Energizando,NQ,180,COMPROBANTE DE CAUSACION,
Energizando,NQ,181,COMPROBANTE DE CAUSACION,
Energizando,NQ,182,COMPROBANTE DE CAUSACION,
Energizando,NQ,183,COMPROBANTE DE CAUSACION,
Energizando,NQ,184,COMPROBANTE DE CAUSACION,
Energizando,NQ,185,COMPROBANTE DE CAUSACION,
Energizando,NQ,186,COMPROBANTE DE CAUSACION,
Energizando,NQ,187,COMPROBANTE DE CAUSACION,
Energizando,NQ,188,COMPROBANTE DE CAUSACION,
Energizando,NQ,189,COMPROBANTE DE CAUSACION,
Energizando,NQ,190,COMPROBANTE DE CAUSACION,
Energizando,NQ,191,COMPROBANTE DE CAUSACION,
Energizando,NQ,192,,
Energizando,NQ,193,,
Energizando,NQ,194,,
Energizando,NQ,195,,
Energizando,NQ,196,,
Energizando,LP,6840,,
Energizando,NQ,185,COMPROBANTE DE CAUSACION,
Energizando,NQ,178,COMPROBANTE DE CAUSACION,
Energizando,NQ,179,COMPROBANTE DE CAUSACION,
Energizando,NQ,180,COMPROBANTE DE CAUSACION,
Energizando,NQ,181,COMPROBANTE DE CAUSACION,
Energizando,NQ,182,COMPROBANTE DE CAUSACION,
Energizando,NQ,183,COMPROBANTE DE CAUSACION,
Energizando,NQ,184,COMPROBANTE DE CAUSACION,
Energizando,NQ,185,COMPROBANTE DE CAUSACION,
Energizando,NQ,186,COMPROBANTE DE CAUSACION,
Energizando,LP,6468,COMPROBANTE DE CAUSACION,
Energizando,NQ,182,COMPROBANTE DE CAUSACION,
Energizando,NQ,178,COMPROBANTE DE CAUSACION,
Energizando,NQ,179,COMPROBANTE DE CAUSACION,
Energizando,NQ,180,COMPROBANTE DE CAUSACION,
Energizando,NQ,181,COMPROBANTE DE CAUSACION,
Energizando,NQ,182,COMPROBANTE DE CAUSACION,
Energizando,NQ,183,COMPROBANTE DE CAUSACION,
Energizando,NQ,184,COMPROBANTE DE CAUSACION,
Energizando,NQ,185,COMPROBANTE DE CAUSACION,
Energizando,NQ,186,COMPROBANTE DE CAUSACION,
Energizando,NQ,187,COMPROBANTE DE CAUSACION,
Energizando,NQ,188,COMPROBANTE DE CAUSACION,
Energizando,NQ,189,COMPROBANTE DE CAUSACION,
Energizando,NQ,190,COMPROBANTE DE CAUSACION,
Energizando,NQ,191,COMPROBANTE DE CAUSACION,
Energizando,NQ,192,,
Energizando,NQ,192,,
Energizando,LP,6723,,
Energizando,NQ,174,COMPROBANTE DE CAUSACION,
Energizando,NQ,175,COMPROBANTE DE CAUSACION,
Energizando,NQ,176,COMPROBANTE DE CAUSACION,
Energizando,NQ,177,COMPROBANTE DE CAUSACION,
Energizando,NQ,178,COMPROBANTE DE CAUSACION,
Energizando,NQ,179,COMPROBANTE DE CAUSACION,
Energizando,NQ,180,COMPROBANTE DE CAUSACION,
Energizando,NQ,181,COMPROBANTE DE CAUSACION,
Energizando,NQ,189,COMPROBANTE DE CAUSACION,
Energizando,NQ,190,COMPROBANTE DE CAUSACION,
Energizando,NQ,191,COMPROBANTE DE CAUSACION,
Energizando,NQ,192,,
Energizando,NQ,193,,
Energizando,NQ,194,,
Energizando,NQ,195,,
Energizando,NQ,196,,
Energizando,NQ,197,,
Energizando,NQ,174,COMPROBANTE DE CAUSACION,
Energizando,NQ,175,COMPROBANTE DE CAUSACION,
Energizando,NQ,176,COMPROBANTE DE CAUSACION,
Energizando,NQ,177,COMPROBANTE DE CAUSACION,
Energizando,NQ,178,COMPROBANTE DE CAUSACION,
Energizando,NQ,179,COMPROBANTE DE CAUSACION,
Energizando,NQ,180,COMPROBANTE DE CAUSACION,
Energizando,NQ,181,COMPROBANTE DE CAUSACION,
Energizando,NQ,182,COMPROBANTE DE CAUSACION,
Energizando,NQ,183,COMPROBANTE DE CAUSACION,
Energizando,NQ,184,COMPROBANTE DE CAUSACION,
Energizando,NQ,185,COMPROBANTE DE CAUSACION,
Energizando,NQ,186,COMPROBANTE DE CAUSACION,
Energizando,NQ,187,COMPROBANTE DE CAUSACION,
Energizando,NQ,188,COMPROBANTE DE CAUSACION,
Energizando,NQ,189,COMPROBANTE DE CAUSACION,
Energizando,NQ,190,COMPROBANTE DE CAUSACION,
Energizando,NQ,191,COMPROBANTE DE CAUSACION,
Energizando,NQ,185,COMPROBANTE DE CAUSACION,
Energizando,LP,6440,COMPROBANTE DE CAUSACION,
Energizando,NQ,184,COMPROBANTE DE CAUSACION,
Energizando,NQ,185,COMPROBANTE DE CAUSACION,
Energizando,NQ,186,COMPROBANTE DE CAUSACION,
Energizando,NQ,187,COMPROBANTE DE CAUSACION,
Energizando,NQ,188,COMPROBANTE DE CAUSACION,
Energizando,NQ,189,COMPROBANTE DE CAUSACION,
Energizando,NQ,190,COMPROBANTE DE CAUSACION,
Energizando,NQ,191,COMPROBANTE DE CAUSACION,
Energizando,NQ,192,,
Energizando,NQ,193,,
Energizando,NQ,194,,
Energizando,NQ,195,,
Energizando,NQ,196,,
Energizando,NQ,197,,
Energizando,NQ,180,COMPROBANTE DE CAUSACION,
Energizando,NQ,181,COMPROBANTE DE CAUSACION,
Energizando,NQ,182,COMPROBANTE DE CAUSACION,
Energizando,LP,6377,COMPROBANTE DE CAUSACION,
Energizando,NQ,193,,
Energizando,NQ,194,,
Energizando,NQ,195,,
Energizando,NQ,195,,
Energizando,NQ,196,,
Energizando,NQ,197,,
Energizando,NQ,188,COMPROBANTE DE CAUSACION,
Energizando,NQ,189,COMPROBANTE DE CAUSACION,
Energizando,NQ,190,COMPROBANTE DE CAUSACION,
Energizando,NQ,191,COMPROBANTE DE CAUSACION,
Energizando,NQ,192,,
Energizando,NQ,193,,
Energizando,NQ,194,,
Energizando,NQ,195,,
Energizando,NQ,184,COMPROBANTE DE CAUSACION,
Energizando,NQ,185,COMPROBANTE DE CAUSACION,
Energizando,NQ,186,COMPROBANTE DE CAUSACION,
Energizando,NQ,187,COMPROBANTE DE CAUSACION,
Energizando,NQ,188,COMPROBANTE DE CAUSACION,
Energizando,NQ,189,COMPROBANTE DE CAUSACION,
Energizando,NQ,190,COMPROBANTE DE CAUSACION,
Energizando,NQ,191,COMPROBANTE DE CAUSACION,
Energizando,NQ,192,,
Energizando,NQ,193,,
Energizando,NQ,194,,
Energizando,NQ,195,,
Energizando,NQ,196,,
Energizando,NQ,197,,
Energizando,NQ,188,COMPROBANTE DE CAUSACION,
Energizando,NQ,189,COMPROBANTE DE CAUSACION,
Energizando,NQ,190,COMPROBANTE DE CAUSACION,
Energizando,NQ,191,COMPROBANTE DE CAUSACION,
Energizando,NQ,192,,
Energizando,NQ,192,,
Energizando,NQ,193,,
Energizando,NQ,193,,
Energizando,NQ,194,,
Energizando,NQ,194,,
Energizando,NQ,195,,
Energizando,NQ,195,,
Energizando,NQ,196,,
Energizando,NQ,196,,
Energizando,NQ,197,,
Energizando,NQ,194,,
Energizando,NQ,174,COMPROBANTE DE CAUSACION,
Energizando,NQ,175,COMPROBANTE DE CAUSACION,
Energizando,NQ,176,COMPROBANTE DE CAUSACION,
Energizando,NQ,177,COMPROBANTE DE CAUSACION,
Energizando,NQ,178,COMPROBANTE DE CAUSACION,
Energizando,NQ,179,COMPROBANTE DE CAUSACION,
Energizando,NQ,180,COMPROBANTE DE CAUSACION,
Energizando,NQ,181,COMPROBANTE DE CAUSACION,
Energizando,LV,691,COMPROBANTE DE CAUSACION,
Energizando,NQ,182,COMPROBANTE DE CAUSACION,
Energizando,NQ,183,COMPROBANTE DE CAUSACION,
Energizando,NQ,184,COMPROBANTE DE CAUSACION,
Energizando,NQ,185,COMPROBANTE DE CAUSACION,
Energizando,NQ,186,COMPROBANTE DE CAUSACION,
Energizando,NQ,187,COMPROBANTE DE CAUSACION,
Energizando,NQ,174,COMPROBANTE DE CAUSACION,
Energizando,NQ,175,COMPROBANTE DE CAUSACION,
Energizando,NQ,176,COMPROBANTE DE CAUSACION,
Energizando,NQ,177,COMPROBANTE DE CAUSACION,
Energizando,NQ,178,COMPROBANTE DE CAUSACION,
Energizando,LV,622,COMPROBANTE DE CAUSACION,
Energizando,NQ,179,COMPROBANTE DE CAUSACION,
Energizando,NQ,180,COMPROBANTE DE CAUSACION,
Energizando,NQ,181,COMPROBANTE DE CAUSACION,
Energizando,NQ,182,COMPROBANTE DE CAUSACION,
Energizando,NQ,183,COMPROBANTE DE CAUSACION,
Energizando,NQ,184,COMPROBANTE DE CAUSACION,
Energizando,NQ,185,COMPROBANTE DE CAUSACION,
Energizando,NQ,186,COMPROBANTE DE CAUSACION,
Energizando,NQ,187,COMPROBANTE DE CAUSACION,
Energizando,NQ,188,COMPROBANTE DE CAUSACION,
Energizando,NQ,189,COMPROBANTE DE CAUSACION,
Energizando,NQ,190,COMPROBANTE DE CAUSACION,
Energizando,NQ,191,COMPROBANTE DE CAUSACION,
Energizando,NQ,192,,
Energizando,NQ,192,,
Energizando,NQ,193,,
Energizando,NQ,193,,
Energizando,NQ,194,,
Energizando,NQ,195,,
Energizando,NQ,195,,
Energizando,NQ,196,,
Energizando,NQ,197,,
Energizando,LP,5800,COMPROBANTE DE CAUSACION,
Energizando,NQ,175,COMPROBANTE DE CAUSACION,
Energizando,NQ,175,COMPROBANTE DE CAUSACION,
Energizando,NQ,174,COMPROBANTE DE CAUSACION,
Energizando,NQ,175,COMPROBANTE DE CAUSACION,
Energizando,PM,150,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,151,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,152,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,153,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,154,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,155,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,156,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,157,,
Energizando,PM,158,,
Energizando,PM,159,,
Energizando,PM,153,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,150,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,151,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,152,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,153,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,154,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,152,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,150,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,151,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,152,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,153,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,154,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,155,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,156,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,157,,
Energizando,PM,152,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,155,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,156,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,148,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,149,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,150,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,151,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,152,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,155,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,156,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,157,,
Energizando,PM,158,,
Energizando,PM,159,,
Energizando,PM,148,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,149,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,150,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,151,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,152,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,153,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,154,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,155,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,156,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,152,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,153,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,154,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,153,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,154,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,155,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,156,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,157,,
Energizando,PM,158,,
Energizando,PM,159,,
Energizando,PM,151,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,152,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,157,,
Energizando,PM,158,,
Energizando,PM,159,,
Energizando,PM,155,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,156,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,157,,
Energizando,PM,158,,
Energizando,PM,153,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,154,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,155,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,156,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,157,,
Energizando,PM,158,,
Energizando,PM,159,,
Energizando,PM,155,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,156,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,157,,
Energizando,PM,158,,
Energizando,PM,159,,
Energizando,PM,153,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,154,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,155,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,156,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,157,,
Energizando,PM,158,,
Energizando,PM,159,,
Energizando,PM,149,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,158,,
Energizando,PM,148,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,149,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,150,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,151,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,152,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,153,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,154,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,148,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,149,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,150,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,151,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,152,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,153,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,154,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,155,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,156,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,157,,
Energizando,PM,158,,
Energizando,PM,159,,
Energizando,NI,2745,RL. AJUSTE PERSONAL RETIRADO - PROVISION LA CUENTA 25 DE SALARIOS LP 5800,
Energizando,PM,148,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,148,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,148,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,149,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,150,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,151,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,148,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,148,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,149,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,150,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,151,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,152,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,153,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,154,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,155,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,156,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,157,,
Energizando,PM,158,,
Energizando,PM,159,,
Energizando,PM,150,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,148,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,149,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,150,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,151,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,152,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,153,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,154,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,155,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,156,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,157,,
Energizando,PM,158,,
Energizando,PM,159,,
Energizando,PM,150,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,151,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,152,COMPROBANTE DE CONSOLIDACION MENSUAL,
Energizando,PM,153,COMPROBANTE DE CONSOLIDACION MENSUAL,
